date,T (degC)
2/27/20 19:10,1
2/27/20 19:20,0.8
2/27/20 19:30,0.65
2/27/20 19:40,0.57
2/27/20 19:50,0.52
2/27/20 20:00,0.46
2/27/20 20:10,0.43
2/27/20 20:20,0.32
2/27/20 20:30,0.21
2/27/20 20:40,0.2
2/27/20 20:50,0.21
2/27/20 21:00,0.27
2/27/20 21:10,0.29
2/27/20 21:20,0.33
2/27/20 21:30,0.32
2/27/20 21:40,0.27
2/27/20 21:50,0.27
2/27/20 22:00,0.35
2/27/20 22:10,0.34
2/27/20 22:20,0.33
2/27/20 22:30,0.28
2/27/20 22:40,0.27
2/27/20 22:50,0.34
2/27/20 23:00,0.34
2/27/20 23:10,0.32
2/27/20 23:20,0.27
2/27/20 23:30,0.25
2/27/20 23:40,0.21
2/27/20 23:50,0.21
2/28/20 0:00,0.21
2/28/20 0:10,0.24
2/28/20 0:20,0.28
2/28/20 0:30,0.28
2/28/20 0:40,0.27
2/28/20 0:50,0.3
2/28/20 1:00,0.27
2/28/20 1:10,0.33
2/28/20 1:20,0.41
2/28/20 1:30,0.45
2/28/20 1:40,0.5
2/28/20 1:50,0.54
2/28/20 2:00,0.58
2/28/20 2:10,0.61
2/28/20 2:20,0.61
2/28/20 2:30,0.67
2/28/20 2:40,0.71
2/28/20 2:50,0.76
2/28/20 3:00,0.83
2/28/20 3:10,0.82
2/28/20 3:20,0.81
2/28/20 3:30,0.75
2/28/20 3:40,0.68
2/28/20 3:50,0.62
2/28/20 4:00,0.57
2/28/20 4:10,0.59
2/28/20 4:20,0.74
2/28/20 4:30,0.85
2/28/20 4:40,0.92
2/28/20 4:50,0.88
2/28/20 5:00,0.94
2/28/20 5:10,0.92
2/28/20 5:20,0.88
2/28/20 5:30,0.94
2/28/20 5:40,1.01
2/28/20 5:50,1.01
2/28/20 6:00,1.02
2/28/20 6:10,1.06
2/28/20 6:20,1.08
2/28/20 6:30,1.08
2/28/20 6:40,1.09
2/28/20 6:50,1.14
2/28/20 7:00,1.17
2/28/20 7:10,1.05
2/28/20 7:20,1.01
2/28/20 7:30,1.05
2/28/20 7:40,1.04
2/28/20 7:50,1.01
2/28/20 8:00,1.22
2/28/20 8:10,1.45
2/28/20 8:20,1.41
2/28/20 8:30,1.41
2/28/20 8:40,1.56
2/28/20 8:50,1.77
2/28/20 9:00,1.92
2/28/20 9:10,2.02
2/28/20 9:20,2.19
2/28/20 9:30,2.36
2/28/20 9:40,2.42
2/28/20 9:50,2.51
2/28/20 10:00,2.59
2/28/20 10:10,2.6
2/28/20 10:20,2.7
2/28/20 10:30,2.93
2/28/20 10:40,3.38
2/28/20 10:50,3.7
2/28/20 11:00,3.69
2/28/20 11:10,3.68
2/28/20 11:20,3.68
2/28/20 11:30,3.75
2/28/20 11:40,3.78
2/28/20 11:50,3.54
2/28/20 12:00,3.51
2/28/20 12:10,3.57
2/28/20 12:20,3.75
2/28/20 12:30,4.18
2/28/20 12:40,4.3
2/28/20 12:50,4.52
2/28/20 13:00,4.52
2/28/20 13:10,4.36
2/28/20 13:20,4.31
2/28/20 13:30,4.18
2/28/20 13:40,4.13
2/28/20 13:50,4.15
2/28/20 14:00,4.39
2/28/20 14:10,4.56
2/28/20 14:20,4.47
2/28/20 14:30,4.48
2/28/20 14:40,4.65
2/28/20 14:50,4.49
2/28/20 15:00,4.95
2/28/20 15:10,4.64
2/28/20 15:20,4.27
2/28/20 15:30,4.28
2/28/20 15:40,4.14
2/28/20 15:50,4
2/28/20 16:00,4.01
2/28/20 16:10,3.96
2/28/20 16:20,3.94
2/28/20 16:30,3.87
2/28/20 16:40,3.79
2/28/20 16:50,3.86
2/28/20 17:00,3.87
2/28/20 17:10,3.77
2/28/20 17:20,3.6
2/28/20 17:30,3.43
2/28/20 17:40,3.29
2/28/20 17:50,3.15
2/28/20 18:00,2.99
2/28/20 18:10,2.9
2/28/20 18:20,2.79
2/28/20 18:30,2.46
2/28/20 18:40,2.3
2/28/20 18:50,2.23
2/28/20 19:00,2.16
2/28/20 19:10,1.86
2/28/20 19:20,1.8
2/28/20 19:30,1.76
2/28/20 19:40,1.63
2/28/20 19:50,1.73
2/28/20 20:00,1.84
2/28/20 20:10,1.96
2/28/20 20:20,2.14
2/28/20 20:30,2.15
2/28/20 20:40,2.2
2/28/20 20:50,2.27
2/28/20 21:00,2.34
2/28/20 21:10,2.4
2/28/20 21:20,2.5
2/28/20 21:30,2.6
2/28/20 21:40,2.65
2/28/20 21:50,2.68
2/28/20 22:00,2.67
2/28/20 22:10,2.73
2/28/20 22:20,2.81
2/28/20 22:30,2.87
2/28/20 22:40,3.14
2/28/20 22:50,3.22
2/28/20 23:00,3.25
2/28/20 23:10,3.75
2/28/20 23:20,4.17
2/28/20 23:30,4.16
2/28/20 23:40,4.08
2/28/20 23:50,3.98
2/29/20 0:00,3.85
2/29/20 0:10,3.7
2/29/20 0:20,2.84
2/29/20 0:30,1.77
2/29/20 0:40,1.22
2/29/20 0:50,0.91
2/29/20 1:00,0.65
2/29/20 1:10,0.34
2/29/20 1:20,0.26
2/29/20 1:30,0.38
2/29/20 1:40,0.51
2/29/20 1:50,0.62
2/29/20 2:00,0.82
2/29/20 2:10,1
2/29/20 2:20,1.11
2/29/20 2:30,1.3
2/29/20 2:40,1.47
2/29/20 2:50,1.6
2/29/20 3:00,1.72
2/29/20 3:10,1.82
2/29/20 3:20,1.88
2/29/20 3:30,1.97
2/29/20 3:40,2.1
2/29/20 3:50,2.23
2/29/20 4:00,2.32
2/29/20 4:10,2.38
2/29/20 4:20,2.51
2/29/20 4:30,2.61
2/29/20 4:40,2.69
2/29/20 4:50,2.68
2/29/20 5:00,2.72
2/29/20 5:10,2.79
2/29/20 5:20,2.9
2/29/20 5:30,3.05
2/29/20 5:40,3.1
2/29/20 5:50,3.19
2/29/20 6:00,3.34
2/29/20 6:10,3.51
2/29/20 6:20,3.53
2/29/20 6:30,3.47
2/29/20 6:40,3.44
2/29/20 6:50,3.35
2/29/20 7:00,3.33
2/29/20 7:10,3.35
2/29/20 7:20,3.4
2/29/20 7:30,3.5
2/29/20 7:40,3.61
2/29/20 7:50,3.78
2/29/20 8:00,3.94
2/29/20 8:10,4.03
2/29/20 8:20,4.11
2/29/20 8:30,4.21
2/29/20 8:40,4.27
2/29/20 8:50,4.34
2/29/20 9:00,4.4
2/29/20 9:10,4.35
2/29/20 9:20,4.38
2/29/20 9:30,4.53
2/29/20 9:40,4.76
2/29/20 9:50,5.19
2/29/20 10:00,5.71
2/29/20 10:10,6.14
2/29/20 10:20,6.47
2/29/20 10:30,6.74
2/29/20 10:40,7.04
2/29/20 10:50,7.2
2/29/20 11:00,7.59
2/29/20 11:10,7.72
2/29/20 11:20,7.72
2/29/20 11:30,7.63
2/29/20 11:40,7.54
2/29/20 11:50,7.54
2/29/20 12:00,7.74
2/29/20 12:10,7.98
2/29/20 12:20,8.2
2/29/20 12:30,8.64
2/29/20 12:40,8.75
2/29/20 12:50,8.89
2/29/20 13:00,9.05
2/29/20 13:10,9.46
2/29/20 13:20,9.69
2/29/20 13:30,9.79
2/29/20 13:40,9.94
2/29/20 13:50,10.01
2/29/20 14:00,10.12
2/29/20 14:10,10.15
2/29/20 14:20,10.23
2/29/20 14:30,10.49
2/29/20 14:40,11.02
2/29/20 14:50,10.99
2/29/20 15:00,10.81
2/29/20 15:10,10.71
2/29/20 15:20,10.7
2/29/20 15:30,10.75
2/29/20 15:40,11
2/29/20 15:50,11.1
2/29/20 16:00,10.99
2/29/20 16:10,10.87
2/29/20 16:20,10.86
2/29/20 16:30,10.81
2/29/20 16:40,10.86
2/29/20 16:50,10.88
2/29/20 17:00,10.95
2/29/20 17:10,11.05
2/29/20 17:20,11.01
2/29/20 17:30,10.83
2/29/20 17:40,10.53
2/29/20 17:50,10.19
2/29/20 18:00,9.99
2/29/20 18:10,9.92
2/29/20 18:20,9.87
2/29/20 18:30,9.85
2/29/20 18:40,9.95
2/29/20 18:50,9.95
2/29/20 19:00,10.02
2/29/20 19:10,10.24
2/29/20 19:20,10.32
2/29/20 19:30,9.96
2/29/20 19:40,9.38
2/29/20 19:50,8.77
2/29/20 20:00,8.21
2/29/20 20:10,7.94
2/29/20 20:20,7.94
2/29/20 20:30,7.94
2/29/20 20:40,8
2/29/20 20:50,7.97
2/29/20 21:00,8.03
2/29/20 21:10,8.13
2/29/20 21:20,8.14
2/29/20 21:30,8.05
2/29/20 21:40,7.98
2/29/20 21:50,7.9
2/29/20 22:00,7.71
2/29/20 22:10,7.49
2/29/20 22:20,7.43
2/29/20 22:30,7.22
2/29/20 22:40,7.01
2/29/20 22:50,6.85
2/29/20 23:00,6.63
2/29/20 23:10,6.32
2/29/20 23:20,6.01
2/29/20 23:30,5.79
2/29/20 23:40,5.85
2/29/20 23:50,5.86
3/1/20 0:00,5.85
3/1/20 0:10,5.8
3/1/20 0:20,5.67
3/1/20 0:30,5.5
3/1/20 0:40,5.31
3/1/20 0:50,5.36
3/1/20 1:00,5.5
3/1/20 1:10,5.69
3/1/20 1:20,5.63
3/1/20 1:30,5.56
3/1/20 1:40,5.5
3/1/20 1:50,5.62
3/1/20 2:00,5.59
3/1/20 2:10,5.46
3/1/20 2:20,5.38
3/1/20 2:30,5.34
3/1/20 2:40,5.33
3/1/20 2:50,5.22
3/1/20 3:00,4.86
3/1/20 3:10,4.81
3/1/20 3:20,5.09
3/1/20 3:30,5.44
3/1/20 3:40,5.57
3/1/20 3:50,5.67
3/1/20 4:00,5.66
3/1/20 4:10,5.66
3/1/20 4:20,5.8
3/1/20 4:30,5.99
3/1/20 4:40,5.88
3/1/20 4:50,5.82
3/1/20 5:00,5.89
3/1/20 5:10,5.98
3/1/20 5:20,6.2
3/1/20 5:30,6.24
3/1/20 5:40,6.18
3/1/20 5:50,6.15
3/1/20 6:00,6.22
3/1/20 6:10,6.3
3/1/20 6:20,6.44
3/1/20 6:30,6.47
3/1/20 6:40,6.39
3/1/20 6:50,6.39
3/1/20 7:00,6.01
3/1/20 7:10,6.06
3/1/20 7:20,6.22
3/1/20 7:30,6.5
3/1/20 7:40,6.72
3/1/20 7:50,6.82
3/1/20 8:00,6.98
3/1/20 8:10,7.03
3/1/20 8:20,7.17
3/1/20 8:30,7.5
3/1/20 8:40,7.61
3/1/20 8:50,7.24
3/1/20 9:00,7.14
3/1/20 9:10,7.33
3/1/20 9:20,7.39
3/1/20 9:30,7.32
3/1/20 9:40,7.44
3/1/20 9:50,7.6
3/1/20 10:00,7.72
3/1/20 10:10,7.74
3/1/20 10:20,7.88
3/1/20 10:30,7.89
3/1/20 10:40,7.63
3/1/20 10:50,7.3
3/1/20 11:00,7.63
3/1/20 11:10,8.15
3/1/20 11:20,8.59
3/1/20 11:30,8.87
3/1/20 11:40,8.85
3/1/20 11:50,8.84
3/1/20 12:00,8.76
3/1/20 12:10,8.83
3/1/20 12:20,9.3
3/1/20 12:30,9.53
3/1/20 12:40,9.49
3/1/20 12:50,9.72
3/1/20 13:00,9.96
3/1/20 13:10,9.62
3/1/20 13:20,9.84
3/1/20 13:30,9.82
3/1/20 13:40,10.02
3/1/20 13:50,10.21
3/1/20 14:00,10.32
3/1/20 14:10,10.44
3/1/20 14:20,10.51
3/1/20 14:30,10.42
3/1/20 14:40,10.5
3/1/20 14:50,10.47
3/1/20 15:00,10.78
3/1/20 15:10,10.88
3/1/20 15:20,10.73
3/1/20 15:30,10.67
3/1/20 15:40,10.45
3/1/20 15:50,10.56
3/1/20 16:00,10.47
3/1/20 16:10,10.12
3/1/20 16:20,10.12
3/1/20 16:30,9.95
3/1/20 16:40,9.79
3/1/20 16:50,9.71
3/1/20 17:00,9.61
3/1/20 17:10,9.5
3/1/20 17:20,9.38
3/1/20 17:30,9.24
3/1/20 17:40,9.1
3/1/20 17:50,8.92
3/1/20 18:00,8.8
3/1/20 18:10,8.62
3/1/20 18:20,8.33
3/1/20 18:30,8.15
3/1/20 18:40,7.92
3/1/20 18:50,7.73
3/1/20 19:00,7.62
3/1/20 19:10,7.58
3/1/20 19:20,7.55
3/1/20 19:30,7.6
3/1/20 19:40,7.52
3/1/20 19:50,7.33
3/1/20 20:00,7.17
3/1/20 20:10,6.4
3/1/20 20:20,6.07
3/1/20 20:30,5.93
3/1/20 20:40,5.72
3/1/20 20:50,5.75
3/1/20 21:00,5.96
3/1/20 21:10,5.84
3/1/20 21:20,5.9
3/1/20 21:30,6.01
3/1/20 21:40,5.99
3/1/20 21:50,5.91
3/1/20 22:00,5.94
3/1/20 22:10,5.88
3/1/20 22:20,5.83
3/1/20 22:30,5.89
3/1/20 22:40,5.93
3/1/20 22:50,5.94
3/1/20 23:00,6
3/1/20 23:10,6.15
3/1/20 23:20,6.61
3/1/20 23:30,6.99
3/1/20 23:40,6.86
3/1/20 23:50,6.46
3/2/20 0:00,6.14
3/2/20 0:10,6.2
3/2/20 0:20,6.66
3/2/20 0:30,7.03
3/2/20 0:40,7.13
3/2/20 0:50,7.08
3/2/20 1:00,7.07
3/2/20 1:10,7.07
3/2/20 1:20,7.04
3/2/20 1:30,7
3/2/20 1:40,7.01
3/2/20 1:50,6.93
3/2/20 2:00,6.87
3/2/20 2:10,6.86
3/2/20 2:20,6.94
3/2/20 2:30,7.17
3/2/20 2:40,7.19
3/2/20 2:50,6.84
3/2/20 3:00,6.43
3/2/20 3:10,6.09
3/2/20 3:20,5.85
3/2/20 3:30,5.6
3/2/20 3:40,5.34
3/2/20 3:50,5.15
3/2/20 4:00,5.07
3/2/20 4:10,4.97
3/2/20 4:20,4.81
3/2/20 4:30,4.71
3/2/20 4:40,4.61
3/2/20 4:50,4.57
3/2/20 5:00,4.44
3/2/20 5:10,4.35
3/2/20 5:20,4.27
3/2/20 5:30,4.1
3/2/20 5:40,3.73
3/2/20 5:50,3.11
3/2/20 6:00,2.83
3/2/20 6:10,2.97
3/2/20 6:20,3.08
3/2/20 6:30,3.24
3/2/20 6:40,3.31
3/2/20 6:50,3.34
3/2/20 7:00,3.32
3/2/20 7:10,3.25
3/2/20 7:20,3.15
3/2/20 7:30,2.99
3/2/20 7:40,3.15
3/2/20 7:50,3.89
3/2/20 8:00,4.22
3/2/20 8:10,4.51
3/2/20 8:20,4.65
3/2/20 8:30,4.75
3/2/20 8:40,4.65
3/2/20 8:50,5.12
3/2/20 9:00,5.12
3/2/20 9:10,5.06
3/2/20 9:20,5.07
3/2/20 9:30,4.96
3/2/20 9:40,5.16
3/2/20 9:50,5.51
3/2/20 10:00,5.42
3/2/20 10:10,5.54
3/2/20 10:20,5.66
3/2/20 10:30,5.72
3/2/20 10:40,5.82
3/2/20 10:50,5.68
3/2/20 11:00,5.48
3/2/20 11:10,5.9
3/2/20 11:20,6.18
3/2/20 11:30,6.39
3/2/20 11:40,6.97
3/2/20 11:50,7.16
3/2/20 12:00,7.65
3/2/20 12:10,7.91
3/2/20 12:20,8.12
3/2/20 12:30,8.25
3/2/20 12:40,8.11
3/2/20 12:50,8.11
3/2/20 13:00,8.68
3/2/20 13:10,9.09
3/2/20 13:20,8.89
3/2/20 13:30,9.01
3/2/20 13:40,9.23
3/2/20 13:50,9.43
3/2/20 14:00,9.65
3/2/20 14:10,9.7
3/2/20 14:20,9.65
3/2/20 14:30,9.66
3/2/20 14:40,9.57
3/2/20 14:50,9.65
3/2/20 15:00,9.85
3/2/20 15:10,10.2
3/2/20 15:20,10.24
3/2/20 15:30,10.22
3/2/20 15:40,10.43
3/2/20 15:50,10.3
3/2/20 16:00,10.25
3/2/20 16:10,10.23
3/2/20 16:20,10.11
3/2/20 16:30,9.97
3/2/20 16:40,9.93
3/2/20 16:50,9.99
3/2/20 17:00,10.01
3/2/20 17:10,9.96
3/2/20 17:20,9.77
3/2/20 17:30,9.7
3/2/20 17:40,9.56
3/2/20 17:50,9.47
3/2/20 18:00,9.2
3/2/20 18:10,9.05
3/2/20 18:20,8.93
3/2/20 18:30,8.77
3/2/20 18:40,8.64
3/2/20 18:50,8.32
3/2/20 19:00,8.14
3/2/20 19:10,8.13
3/2/20 19:20,7.98
3/2/20 19:30,7.8
3/2/20 19:40,7.65
3/2/20 19:50,7.45
3/2/20 20:00,7.31
3/2/20 20:10,7.26
3/2/20 20:20,7.15
3/2/20 20:30,7.13
3/2/20 20:40,6.91
3/2/20 20:50,6.63
3/2/20 21:00,6.6
3/2/20 21:10,6.88
3/2/20 21:20,6.97
3/2/20 21:30,6.79
3/2/20 21:40,6.48
3/2/20 21:50,6.08
3/2/20 22:00,6.14
3/2/20 22:10,6.26
3/2/20 22:20,6.19
3/2/20 22:30,6
3/2/20 22:40,6.08
3/2/20 22:50,6.24
3/2/20 23:00,6.5
3/2/20 23:10,6.61
3/2/20 23:20,6.54
3/2/20 23:30,6.23
3/2/20 23:40,6.06
3/2/20 23:50,5.98
3/3/20 0:00,5.75
3/3/20 0:10,5.66
3/3/20 0:20,5.76
3/3/20 0:30,5.83
3/3/20 0:40,5.99
3/3/20 0:50,6.32
3/3/20 1:00,6.39
3/3/20 1:10,6.04
3/3/20 1:20,5.99
3/3/20 1:30,5.88
3/3/20 1:40,5.89
3/3/20 1:50,5.62
3/3/20 2:00,5.52
3/3/20 2:10,5.49
3/3/20 2:20,5.58
3/3/20 2:30,5.76
3/3/20 2:40,5.71
3/3/20 2:50,5.61
3/3/20 3:00,5.47
3/3/20 3:10,5.26
3/3/20 3:20,5.19
3/3/20 3:30,5.1
3/3/20 3:40,5.06
3/3/20 3:50,5.02
3/3/20 4:00,4.92
3/3/20 4:10,4.9
3/3/20 4:20,4.74
3/3/20 4:30,4.73
3/3/20 4:40,4.74
3/3/20 4:50,4.69
3/3/20 5:00,4.57
3/3/20 5:10,4.49
3/3/20 5:20,4.34
3/3/20 5:30,4.2
3/3/20 5:40,4.14
3/3/20 5:50,4.18
3/3/20 6:00,4.18
3/3/20 6:10,4.14
3/3/20 6:20,4.14
3/3/20 6:30,4.14
3/3/20 6:40,4.14
3/3/20 6:50,4.17
3/3/20 7:00,4.22
3/3/20 7:10,4.27
3/3/20 7:20,4.27
3/3/20 7:30,4.32
3/3/20 7:40,4.34
3/3/20 7:50,4.34
3/3/20 8:00,4.3
3/3/20 8:10,4.31
3/3/20 8:20,4.34
3/3/20 8:30,4.27
3/3/20 8:40,4.17
3/3/20 8:50,4.1
3/3/20 9:00,4.12
3/3/20 9:10,4.14
3/3/20 9:20,4.14
3/3/20 9:30,4.14
3/3/20 9:40,4.12
3/3/20 9:50,4.03
3/3/20 10:00,4.19
3/3/20 10:10,4.27
3/3/20 10:20,4.3
3/3/20 10:30,4.23
3/3/20 10:40,4.33
3/3/20 10:50,4.23
3/3/20 11:00,3.93
3/3/20 11:10,3.83
3/3/20 11:20,4.06
3/3/20 11:30,4.14
3/3/20 11:40,4.03
3/3/20 11:50,4.34
3/3/20 12:00,4.83
3/3/20 12:10,5.01
3/3/20 12:20,5.1
3/3/20 12:30,5.26
3/3/20 12:40,5.58
3/3/20 12:50,5.75
3/3/20 13:00,5.91
3/3/20 13:10,5.66
3/3/20 13:20,5.92
3/3/20 13:30,6.18
3/3/20 13:40,6.69
3/3/20 13:50,6.36
3/3/20 14:00,6.22
3/3/20 14:10,6.2
3/3/20 14:20,6.21
3/3/20 14:30,6.49
3/3/20 14:40,7.15
3/3/20 14:50,7.66
3/3/20 15:00,7.15
3/3/20 15:10,6.99
3/3/20 15:20,7.72
3/3/20 15:30,8
3/3/20 15:40,7.78
3/3/20 15:50,7.28
3/3/20 16:00,6.87
3/3/20 16:10,6.61
3/3/20 16:20,6.43
3/3/20 16:30,6
3/3/20 16:40,5.43
3/3/20 16:50,5.19
3/3/20 17:00,5
3/3/20 17:10,4.64
3/3/20 17:20,4.4
3/3/20 17:30,4.34
3/3/20 17:40,4.37
3/3/20 17:50,4.46
3/3/20 18:00,4.57
3/3/20 18:10,4.53
3/3/20 18:20,4.38
3/3/20 18:30,4.32
3/3/20 18:40,4.27
3/3/20 18:50,4.15
3/3/20 19:00,3.88
3/3/20 19:10,3.65
3/3/20 19:20,3.45
3/3/20 19:30,3.28
3/3/20 19:40,3.13
3/3/20 19:50,3.19
3/3/20 20:00,3.11
3/3/20 20:10,3.03
3/3/20 20:20,3.09
3/3/20 20:30,3.02
3/3/20 20:40,3.04
3/3/20 20:50,3
3/3/20 21:00,3.21
3/3/20 21:10,3.29
3/3/20 21:20,2.86
3/3/20 21:30,2.69
3/3/20 21:40,2.6
3/3/20 21:50,2.52
3/3/20 22:00,2.47
3/3/20 22:10,2.41
3/3/20 22:20,2.43
3/3/20 22:30,2.14
3/3/20 22:40,2.01
3/3/20 22:50,1.95
3/3/20 23:00,1.78
3/3/20 23:10,1.5
3/3/20 23:20,1.22
3/3/20 23:30,0.97
3/3/20 23:40,0.86
3/3/20 23:50,0.74
3/4/20 0:00,0.57
3/4/20 0:10,0.55
3/4/20 0:20,0.49
3/4/20 0:30,0.26
3/4/20 0:40,-0.03
3/4/20 0:50,0.02
3/4/20 1:00,-0.2
3/4/20 1:10,-0.27
3/4/20 1:20,-0.37
3/4/20 1:30,-0.44
3/4/20 1:40,-0.5
3/4/20 1:50,-0.42
3/4/20 2:00,-0.52
3/4/20 2:10,-0.61
3/4/20 2:20,-0.77
3/4/20 2:30,-0.99
3/4/20 2:40,-1
3/4/20 2:50,-0.92
3/4/20 3:00,-0.84
3/4/20 3:10,-0.86
3/4/20 3:20,-0.94
3/4/20 3:30,-1.12
3/4/20 3:40,-1.05
3/4/20 3:50,-1.1
3/4/20 4:00,-1.18
3/4/20 4:10,-1.03
3/4/20 4:20,-1
3/4/20 4:30,-1.11
3/4/20 4:40,-1.26
3/4/20 4:50,-1.36
3/4/20 5:00,-1.34
3/4/20 5:10,-1.44
3/4/20 5:20,-1.5
3/4/20 5:30,-1.55
3/4/20 5:40,-1.4
3/4/20 5:50,-1.38
3/4/20 6:00,-1.41
3/4/20 6:10,-1.33
3/4/20 6:20,-1.41
3/4/20 6:30,-1.51
3/4/20 6:40,-1.54
3/4/20 6:50,-1.56
3/4/20 7:00,-1.53
3/4/20 7:10,-1.48
3/4/20 7:20,-1.46
3/4/20 7:30,-1.47
3/4/20 7:40,-1.34
3/4/20 7:50,-1
3/4/20 8:00,-0.65
3/4/20 8:10,-0.52
3/4/20 8:20,-0.25
3/4/20 8:30,-0.2
3/4/20 8:40,-0.03
3/4/20 8:50,0.26
3/4/20 9:00,0.3
3/4/20 9:10,0.31
3/4/20 9:20,0.46
3/4/20 9:30,0.9
3/4/20 9:40,1.33
3/4/20 9:50,1.57
3/4/20 10:00,1.84
3/4/20 10:10,2.54
3/4/20 10:20,3.86
3/4/20 10:30,4.45
3/4/20 10:40,4.55
3/4/20 10:50,4.59
3/4/20 11:00,4.83
3/4/20 11:10,5.18
3/4/20 11:20,5.66
3/4/20 11:30,5.43
3/4/20 11:40,5.45
3/4/20 11:50,5.85
3/4/20 12:00,5.81
3/4/20 12:10,5.88
3/4/20 12:20,5.79
3/4/20 12:30,5.89
3/4/20 12:40,6.12
3/4/20 12:50,6.1
3/4/20 13:00,6.02
3/4/20 13:10,6.08
3/4/20 13:20,5.83
3/4/20 13:30,5.74
3/4/20 13:40,5.69
3/4/20 13:50,5.33
3/4/20 14:00,5.23
3/4/20 14:10,5.39
3/4/20 14:20,5.45
3/4/20 14:30,5.37
3/4/20 14:40,5.32
3/4/20 14:50,5.24
3/4/20 15:00,5.29
3/4/20 15:10,5.39
3/4/20 15:20,5.35
3/4/20 15:30,5.34
3/4/20 15:40,5.43
3/4/20 15:50,5.41
3/4/20 16:00,5.35
3/4/20 16:10,5.42
3/4/20 16:20,5.47
3/4/20 16:30,5.45
3/4/20 16:40,5.45
3/4/20 16:50,5.43
3/4/20 17:00,5.54
3/4/20 17:10,5.59
3/4/20 17:20,5.43
3/4/20 17:30,5.2
3/4/20 17:40,5.09
3/4/20 17:50,4.91
3/4/20 18:00,4.69
3/4/20 18:10,4.42
3/4/20 18:20,4.18
3/4/20 18:30,3.95
3/4/20 18:40,3.76
3/4/20 18:50,3.66
3/4/20 19:00,3.36
3/4/20 19:10,3.5
3/4/20 19:20,3.78
3/4/20 19:30,3.69
3/4/20 19:40,3.57
3/4/20 19:50,3.39
3/4/20 20:00,3.26
3/4/20 20:10,3.03
3/4/20 20:20,2.66
3/4/20 20:30,2.58
3/4/20 20:40,2.4
3/4/20 20:50,2.38
3/4/20 21:00,2.32
3/4/20 21:10,2.1
3/4/20 21:20,1.99
3/4/20 21:30,1.91
3/4/20 21:40,1.81
3/4/20 21:50,1.72
3/4/20 22:00,1.55
3/4/20 22:10,1.4
3/4/20 22:20,1.27
3/4/20 22:30,1.19
3/4/20 22:40,1.2
3/4/20 22:50,1.09
3/4/20 23:00,1.12
3/4/20 23:10,1.13
3/4/20 23:20,1.09
3/4/20 23:30,1.03
3/4/20 23:40,0.97
3/4/20 23:50,1.11
3/5/20 0:00,1.2
3/5/20 0:10,1.11
3/5/20 0:20,0.91
3/5/20 0:30,0.83
3/5/20 0:40,0.88
3/5/20 0:50,0.94
3/5/20 1:00,0.84
3/5/20 1:10,0.57
3/5/20 1:20,0.45
3/5/20 1:30,0.32
3/5/20 1:40,0.06
3/5/20 1:50,0.01
3/5/20 2:00,-0.06
3/5/20 2:10,-0.06
3/5/20 2:20,-0.16
3/5/20 2:30,-0.31
3/5/20 2:40,-0.32
3/5/20 2:50,-0.19
3/5/20 3:00,-0.03
3/5/20 3:10,0.14
3/5/20 3:20,0.17
3/5/20 3:30,0.25
3/5/20 3:40,0.39
3/5/20 3:50,0.17
3/5/20 4:00,0.3
3/5/20 4:10,0.32
3/5/20 4:20,0.09
3/5/20 4:30,-0.02
3/5/20 4:40,-0.12
3/5/20 4:50,-0.41
3/5/20 5:00,-0.61
3/5/20 5:10,-0.7
3/5/20 5:20,-0.82
3/5/20 5:30,-0.88
3/5/20 5:40,-0.86
3/5/20 5:50,-0.9
3/5/20 6:00,-0.97
3/5/20 6:10,-0.98
3/5/20 6:20,-0.98
3/5/20 6:30,-0.92
3/5/20 6:40,-0.79
3/5/20 6:50,-0.79
3/5/20 7:00,-1.07
3/5/20 7:10,-1.48
3/5/20 7:20,-1.7
3/5/20 7:30,-1.59
3/5/20 7:40,-1.42
3/5/20 7:50,-1.1
3/5/20 8:00,-0.42
3/5/20 8:10,-0.1
3/5/20 8:20,0.05
3/5/20 8:30,0.3
3/5/20 8:40,0.33
3/5/20 8:50,0.66
3/5/20 9:00,0.94
3/5/20 9:10,1.34
3/5/20 9:20,2.08
3/5/20 9:30,2.8
3/5/20 9:40,3.59
3/5/20 9:50,3.85
3/5/20 10:00,4.94
3/5/20 10:10,4.62
3/5/20 10:20,4.57
3/5/20 10:30,4.84
3/5/20 10:40,5.29
3/5/20 10:50,5.71
3/5/20 11:00,6.18
3/5/20 11:10,6.74
3/5/20 11:20,7.18
3/5/20 11:30,7.5
3/5/20 11:40,7.68
3/5/20 11:50,7.56
3/5/20 12:00,7.85
3/5/20 12:10,7.95
3/5/20 12:20,8.17
3/5/20 12:30,8.37
3/5/20 12:40,8.74
3/5/20 12:50,9
3/5/20 13:00,9.22
3/5/20 13:10,9.46
3/5/20 13:20,9.37
3/5/20 13:30,9.54
3/5/20 13:40,9.61
3/5/20 13:50,9.71
3/5/20 14:00,9.66
3/5/20 14:10,9.8
3/5/20 14:20,9.96
3/5/20 14:30,9.71
3/5/20 14:40,9.58
3/5/20 14:50,9.52
3/5/20 15:00,9.45
3/5/20 15:10,9.17
3/5/20 15:20,8.98
3/5/20 15:30,8.82
3/5/20 15:40,8.59
3/5/20 15:50,8.39
3/5/20 16:00,8.42
3/5/20 16:10,8.43
3/5/20 16:20,8.47
3/5/20 16:30,8.47
3/5/20 16:40,8.45
3/5/20 16:50,8.47
3/5/20 17:00,8.47
